[4.0, 2.0, 0.0, 3.0, 1.0, 1.0, 6.0, 4.0, 7.0, 3.0, 970.0, 2.0, 7.0, 2.0, 3.0, 8.0, 6.0, 1.0, 2.0, 1.0, 1.0, 3.0, 4.0, 5.0, 2.0, 5.0, 3.0, 3.0, 1.0, 8.0, 5.0, 7.0, 6.0, 8.0, 4.0, 3.0, 0.0, 2.0, 8.0, 1.0, 0.0, 0.0, 2.0, 5.0, 5.0, 8.0, 0.0, 0.0, 4.0, 1.0, 2.0, 6.0, 3.0, 7.0, 7.0, 7.0, 0.0, 0.0, 5.0, 4.0, 5.0, 0.0, 3.0, 5.0, 4956.0, 0.0, 0.0]
[4.0, 4.0, 3.0, 1.0, 8.0, 4.0, 3.0, 5.0, 7.0, 5.0, 6.0, 1069.0, 0.0, 6.0, 7.0, 2.0, 5.0, 6.0, 7.0, 0.0, 0.0, 2.0, 7.0, 3.0, 5.0, 5.0, 0.0, 2.0, 0.0, 6.0, 0.0, 3.0, 3.0, 0.0, 0.0, 0.0, 8.0, 7.0, 3.0, 7.0, 0.0, 2.0, 2.0, 8.0, 2.0, 7.0, 7.0, 7.0, 2.0, 5.0, 2.0, 5.0, 3.0, 5.0, 4.0, 3.0, 6.0, 5.0, 4.0, 8.0, 2.0, 8.0, 2.0, 5.0, 10914.0, 0.0, 0.0]
[3.0, 4.0, 7.0, 3.0, 8.0, 1.0, 6.0, 0.0, 6.0, 3.0, 1.0, 5.0, 1190.0, 8.0, 5.0, 1.0, 8.0, 2.0, 8.0, 6.0, 6.0, 5.0, 1.0, 2.0, 0.0, 4.0, 3.0, 0.0, 3.0, 1.0, 6.0, 6.0, 7.0, 3.0, 2.0, 2.0, 4.0, 1.0, 6.0, 7.0, 3.0, 8.0, 8.0, 1.0, 7.0, 6.0, 3.0, 6.0, 3.0, 1.0, 5.0, 5.0, 8.0, 1.0, 4.0, 1.0, 8.0, 4.0, 0.0, 5.0, 2.0, 0.0, 4.0, 1.0, 9702.0, 0.0, 0.0]
[1.0, 6.0, 6.0, 3.0, 8.0, 7.0, 7.0, 6.0, 1.0, 1.0, 3.0, 5.0, 4.0, 1157.0, 4.0, 4.0, 8.0, 0.0, 4.0, 8.0, 4.0, 8.0, 2.0, 1.0, 7.0, 8.0, 0.0, 2.0, 8.0, 0.0, 5.0, 8.0, 2.0, 0.0, 7.0, 5.0, 1.0, 1.0, 2.0, 5.0, 4.0, 3.0, 5.0, 7.0, 3.0, 8.0, 5.0, 2.0, 5.0, 1.0, 0.0, 7.0, 2.0, 0.0, 6.0, 5.0, 0.0, 4.0, 0.0, 3.0, 2.0, 1.0, 4.0, 0.0, 6994.0, 0.0, 0.0]
[3.0, 7.0, 7.0, 4.0, 2.0, 3.0, 4.0, 1.0, 0.0, 5.0, 6.0, 6.0, 3.0, 1.0, 774.0, 7.0, 8.0, 2.0, 0.0, 0.0, 4.0, 4.0, 1.0, 1.0, 7.0, 8.0, 4.0, 4.0, 6.0, 6.0, 6.0, 3.0, 5.0, 6.0, 3.0, 1.0, 3.0, 6.0, 8.0, 2.0, 3.0, 5.0, 2.0, 3.0, 5.0, 5.0, 3.0, 3.0, 1.0, 2.0, 4.0, 1.0, 6.0, 1.0, 0.0, 7.0, 2.0, 2.0, 3.0, 8.0, 4.0, 6.0, 1.0, 5.0, 7387.0, 0.0, 0.0]
[1.0, 8.0, 2.0, 0.0, 2.0, 2.0, 3.0, 4.0, 7.0, 6.0, 8.0, 1.0, 6.0, 4.0, 7.0, 1116.0, 5.0, 7.0, 0.0, 8.0, 2.0, 6.0, 4.0, 5.0, 7.0, 1.0, 4.0, 1.0, 3.0, 8.0, 4.0, 1.0, 2.0, 0.0, 8.0, 6.0, 0.0, 2.0, 8.0, 4.0, 2.0, 6.0, 8.0, 5.0, 0.0, 2.0, 0.0, 6.0, 1.0, 0.0, 0.0, 7.0, 6.0, 3.0, 5.0, 2.0, 1.0, 7.0, 3.0, 8.0, 3.0, 7.0, 6.0, 4.0, 9091.0, 0.0, 0.0]
[8.0, 4.0, 8.0, 1.0, 1.0, 4.0, 8.0, 5.0, 8.0, 1.0, 3.0, 3.0, 2.0, 6.0, 4.0, 4.0, 679.0, 8.0, 6.0, 1.0, 2.0, 2.0, 6.0, 3.0, 2.0, 2.0, 0.0, 6.0, 6.0, 2.0, 1.0, 6.0, 6.0, 2.0, 6.0, 4.0, 0.0, 7.0, 5.0, 3.0, 3.0, 6.0, 4.0, 1.0, 0.0, 2.0, 7.0, 8.0, 3.0, 6.0, 8.0, 4.0, 8.0, 2.0, 2.0, 4.0, 2.0, 2.0, 5.0, 7.0, 3.0, 7.0, 5.0, 7.0, 3381.0, 0.0, 0.0]
[8.0, 5.0, 6.0, 3.0, 7.0, 2.0, 1.0, 2.0, 8.0, 6.0, 2.0, 1.0, 1.0, 0.0, 3.0, 3.0, 0.0, 978.0, 0.0, 1.0, 2.0, 6.0, 7.0, 4.0, 6.0, 6.0, 5.0, 2.0, 7.0, 8.0, 3.0, 5.0, 5.0, 8.0, 6.0, 8.0, 1.0, 6.0, 0.0, 8.0, 6.0, 0.0, 8.0, 8.0, 8.0, 2.0, 0.0, 3.0, 3.0, 0.0, 4.0, 6.0, 6.0, 1.0, 0.0, 4.0, 2.0, 7.0, 1.0, 8.0, 0.0, 6.0, 6.0, 1.0, 7167.0, 0.0, 0.0]
[7.0, 1.0, 6.0, 3.0, 4.0, 2.0, 3.0, 0.0, 5.0, 7.0, 3.0, 1.0, 2.0, 0.0, 0.0, 3.0, 7.0, 1.0, 949.0, 4.0, 8.0, 6.0, 5.0, 3.0, 4.0, 5.0, 8.0, 2.0, 7.0, 2.0, 4.0, 4.0, 6.0, 0.0, 4.0, 3.0, 4.0, 1.0, 8.0, 6.0, 7.0, 5.0, 5.0, 2.0, 4.0, 7.0, 0.0, 5.0, 5.0, 8.0, 1.0, 1.0, 6.0, 0.0, 6.0, 5.0, 6.0, 0.0, 4.0, 2.0, 6.0, 7.0, 3.0, 8.0, 5989.0, 0.0, 0.0]
[6.0, 1.0, 1.0, 6.0, 7.0, 0.0, 2.0, 4.0, 0.0, 0.0, 2.0, 1.0, 7.0, 2.0, 3.0, 0.0, 6.0, 4.0, 3.0, 730.0, 4.0, 1.0, 4.0, 8.0, 7.0, 5.0, 4.0, 8.0, 4.0, 3.0, 5.0, 0.0, 2.0, 0.0, 6.0, 8.0, 8.0, 7.0, 2.0, 0.0, 1.0, 8.0, 0.0, 6.0, 0.0, 0.0, 1.0, 6.0, 1.0, 4.0, 0.0, 0.0, 1.0, 8.0, 2.0, 7.0, 0.0, 7.0, 6.0, 2.0, 4.0, 6.0, 4.0, 2.0, 4602.0, 0.0, 0.0]
[1.0, 6.0, 3.0, 4.0, 5.0, 3.0, 4.0, 7.0, 8.0, 5.0, 0.0, 0.0, 5.0, 0.0, 6.0, 6.0, 1.0, 8.0, 2.0, 6.0, 891.0, 5.0, 8.0, 4.0, 4.0, 0.0, 7.0, 7.0, 2.0, 4.0, 1.0, 8.0, 4.0, 1.0, 0.0, 1.0, 7.0, 2.0, 2.0, 6.0, 1.0, 5.0, 3.0, 4.0, 8.0, 4.0, 8.0, 6.0, 5.0, 5.0, 4.0, 3.0, 8.0, 2.0, 1.0, 3.0, 0.0, 8.0, 7.0, 0.0, 4.0, 4.0, 4.0, 3.0, 9308.0, 0.0, 0.0]
[2.0, 0.0, 4.0, 3.0, 0.0, 2.0, 6.0, 7.0, 0.0, 4.0, 4.0, 8.0, 6.0, 3.0, 3.0, 1.0, 2.0, 0.0, 6.0, 8.0, 1.0, 653.0, 0.0, 1.0, 4.0, 1.0, 5.0, 3.0, 2.0, 5.0, 5.0, 7.0, 4.0, 8.0, 7.0, 7.0, 7.0, 4.0, 8.0, 2.0, 4.0, 4.0, 6.0, 0.0, 6.0, 6.0, 1.0, 8.0, 3.0, 5.0, 5.0, 0.0, 5.0, 8.0, 2.0, 2.0, 8.0, 0.0, 2.0, 8.0, 1.0, 4.0, 7.0, 2.0, 7087.0, 0.0, 0.0]
[7.0, 0.0, 7.0, 2.0, 2.0, 4.0, 3.0, 4.0, 5.0, 6.0, 4.0, 3.0, 8.0, 1.0, 6.0, 0.0, 8.0, 3.0, 0.0, 8.0, 3.0, 3.0, 1211.0, 2.0, 4.0, 6.0, 5.0, 6.0, 6.0, 5.0, 1.0, 5.0, 2.0, 2.0, 4.0, 8.0, 0.0, 3.0, 8.0, 0.0, 1.0, 2.0, 4.0, 7.0, 8.0, 8.0, 6.0, 0.0, 0.0, 4.0, 1.0, 0.0, 8.0, 3.0, 0.0, 8.0, 0.0, 8.0, 2.0, 1.0, 8.0, 2.0, 8.0, 4.0, 2443.0, 0.0, 0.0]
[3.0, 4.0, 6.0, 7.0, 4.0, 2.0, 4.0, 1.0, 2.0, 4.0, 3.0, 0.0, 2.0, 5.0, 7.0, 1.0, 7.0, 5.0, 4.0, 6.0, 7.0, 6.0, 8.0, 864.0, 4.0, 1.0, 7.0, 2.0, 3.0, 7.0, 0.0, 4.0, 3.0, 5.0, 7.0, 8.0, 8.0, 0.0, 6.0, 6.0, 6.0, 3.0, 7.0, 2.0, 6.0, 1.0, 1.0, 0.0, 8.0, 1.0, 0.0, 2.0, 2.0, 6.0, 0.0, 2.0, 1.0, 7.0, 3.0, 2.0, 1.0, 3.0, 0.0, 1.0, 2857.0, 0.0, 0.0]
[1.0, 6.0, 0.0, 8.0, 2.0, 3.0, 6.0, 5.0, 0.0, 5.0, 1.0, 7.0, 1.0, 3.0, 3.0, 0.0, 7.0, 7.0, 0.0, 3.0, 6.0, 4.0, 0.0, 8.0, 978.0, 4.0, 5.0, 8.0, 7.0, 8.0, 1.0, 5.0, 4.0, 7.0, 1.0, 4.0, 0.0, 7.0, 2.0, 4.0, 0.0, 5.0, 1.0, 2.0, 6.0, 2.0, 2.0, 0.0, 1.0, 7.0, 0.0, 7.0, 0.0, 2.0, 6.0, 7.0, 0.0, 7.0, 3.0, 6.0, 6.0, 5.0, 8.0, 3.0, 5039.0, 0.0, 0.0]
[6.0, 0.0, 6.0, 1.0, 2.0, 8.0, 4.0, 6.0, 5.0, 5.0, 2.0, 4.0, 5.0, 1.0, 6.0, 2.0, 8.0, 3.0, 1.0, 2.0, 3.0, 2.0, 8.0, 5.0, 0.0, 862.0, 5.0, 1.0, 1.0, 5.0, 7.0, 7.0, 7.0, 7.0, 1.0, 2.0, 8.0, 5.0, 6.0, 3.0, 0.0, 6.0, 2.0, 5.0, 2.0, 2.0, 5.0, 0.0, 7.0, 7.0, 8.0, 4.0, 4.0, 3.0, 2.0, 5.0, 8.0, 5.0, 0.0, 2.0, 1.0, 5.0, 6.0, 5.0, 2961.0, 0.0, 0.0]
[3.0, 5.0, 5.0, 4.0, 1.0, 1.0, 1.0, 5.0, 5.0, 3.0, 7.0, 6.0, 5.0, 0.0, 4.0, 0.0, 1.0, 2.0, 5.0, 3.0, 2.0, 1.0, 0.0, 8.0, 4.0, 8.0, 837.0, 2.0, 3.0, 0.0, 4.0, 1.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 5.0, 3.0, 7.0, 1.0, 6.0, 3.0, 0.0, 6.0, 6.0, 8.0, 5.0, 4.0, 8.0, 7.0, 8.0, 4.0, 8.0, 2.0, 2.0, 4.0, 3.0, 6.0, 4.0, 1.0, 5.0, 1978.0, 0.0, 0.0]
[3.0, 0.0, 3.0, 1.0, 6.0, 6.0, 1.0, 7.0, 2.0, 3.0, 2.0, 5.0, 0.0, 3.0, 1.0, 3.0, 3.0, 4.0, 2.0, 3.0, 2.0, 5.0, 5.0, 6.0, 0.0, 2.0, 2.0, 1138.0, 8.0, 8.0, 0.0, 4.0, 0.0, 0.0, 3.0, 7.0, 6.0, 8.0, 2.0, 3.0, 6.0, 2.0, 2.0, 5.0, 0.0, 7.0, 5.0, 8.0, 8.0, 2.0, 4.0, 1.0, 4.0, 3.0, 2.0, 5.0, 6.0, 8.0, 3.0, 3.0, 8.0, 2.0, 7.0, 0.0, 3352.0, 0.0, 0.0]
[7.0, 2.0, 5.0, 0.0, 5.0, 2.0, 6.0, 5.0, 3.0, 1.0, 6.0, 6.0, 5.0, 3.0, 8.0, 1.0, 4.0, 5.0, 4.0, 8.0, 7.0, 3.0, 0.0, 8.0, 6.0, 6.0, 4.0, 4.0, 1178.0, 6.0, 4.0, 4.0, 1.0, 7.0, 7.0, 6.0, 8.0, 7.0, 2.0, 2.0, 5.0, 7.0, 3.0, 2.0, 2.0, 8.0, 5.0, 1.0, 4.0, 4.0, 8.0, 5.0, 1.0, 5.0, 2.0, 7.0, 1.0, 3.0, 3.0, 5.0, 1.0, 8.0, 4.0, 5.0, 7232.0, 0.0, 0.0]
[4.0, 5.0, 8.0, 8.0, 5.0, 6.0, 5.0, 0.0, 2.0, 3.0, 2.0, 4.0, 7.0, 5.0, 3.0, 0.0, 2.0, 6.0, 5.0, 0.0, 7.0, 0.0, 3.0, 7.0, 5.0, 4.0, 7.0, 3.0, 0.0, 923.0, 8.0, 7.0, 8.0, 8.0, 6.0, 4.0, 8.0, 1.0, 5.0, 6.0, 4.0, 4.0, 6.0, 1.0, 1.0, 8.0, 3.0, 2.0, 7.0, 3.0, 5.0, 5.0, 4.0, 3.0, 7.0, 6.0, 4.0, 4.0, 0.0, 3.0, 8.0, 1.0, 8.0, 2.0, 2251.0, 0.0, 0.0]
[5.0, 4.0, 2.0, 0.0, 3.0, 6.0, 3.0, 5.0, 7.0, 0.0, 7.0, 7.0, 1.0, 6.0, 8.0, 8.0, 1.0, 7.0, 7.0, 0.0, 0.0, 1.0, 1.0, 6.0, 5.0, 6.0, 4.0, 6.0, 0.0, 2.0, 1008.0, 0.0, 6.0, 0.0, 4.0, 0.0, 6.0, 5.0, 6.0, 4.0, 5.0, 3.0, 2.0, 2.0, 4.0, 8.0, 4.0, 3.0, 5.0, 8.0, 3.0, 8.0, 7.0, 6.0, 4.0, 3.0, 8.0, 3.0, 1.0, 1.0, 2.0, 8.0, 2.0, 4.0, 8374.0, 0.0, 0.0]
[6.0, 3.0, 4.0, 5.0, 5.0, 5.0, 4.0, 3.0, 7.0, 1.0, 1.0, 8.0, 0.0, 7.0, 3.0, 8.0, 8.0, 8.0, 6.0, 5.0, 5.0, 1.0, 5.0, 8.0, 4.0, 7.0, 3.0, 6.0, 5.0, 4.0, 4.0, 855.0, 6.0, 8.0, 6.0, 5.0, 6.0, 8.0, 7.0, 1.0, 1.0, 5.0, 4.0, 1.0, 1.0, 0.0, 5.0, 7.0, 0.0, 4.0, 5.0, 5.0, 1.0, 1.0, 3.0, 1.0, 3.0, 2.0, 3.0, 7.0, 3.0, 7.0, 1.0, 6.0, 4747.0, 0.0, 0.0]
[5.0, 3.0, 2.0, 6.0, 2.0, 1.0, 4.0, 8.0, 8.0, 0.0, 4.0, 3.0, 5.0, 6.0, 4.0, 4.0, 1.0, 4.0, 8.0, 0.0, 8.0, 6.0, 7.0, 6.0, 6.0, 2.0, 8.0, 3.0, 5.0, 7.0, 3.0, 3.0, 743.0, 3.0, 4.0, 2.0, 3.0, 8.0, 6.0, 0.0, 8.0, 2.0, 6.0, 0.0, 6.0, 4.0, 4.0, 5.0, 8.0, 1.0, 1.0, 0.0, 8.0, 2.0, 5.0, 0.0, 4.0, 0.0, 1.0, 3.0, 8.0, 0.0, 7.0, 8.0, 6487.0, 0.0, 0.0]
[1.0, 8.0, 3.0, 1.0, 8.0, 6.0, 3.0, 1.0, 6.0, 8.0, 6.0, 2.0, 1.0, 4.0, 4.0, 2.0, 4.0, 1.0, 6.0, 7.0, 2.0, 2.0, 1.0, 0.0, 6.0, 8.0, 7.0, 6.0, 6.0, 3.0, 7.0, 8.0, 4.0, 986.0, 2.0, 4.0, 8.0, 4.0, 1.0, 2.0, 5.0, 8.0, 8.0, 7.0, 0.0, 3.0, 4.0, 5.0, 8.0, 5.0, 0.0, 6.0, 3.0, 6.0, 3.0, 7.0, 7.0, 8.0, 4.0, 8.0, 2.0, 7.0, 1.0, 0.0, 2375.0, 0.0, 0.0]
[7.0, 5.0, 6.0, 3.0, 5.0, 3.0, 6.0, 7.0, 0.0, 7.0, 4.0, 0.0, 5.0, 8.0, 6.0, 1.0, 5.0, 3.0, 4.0, 7.0, 4.0, 5.0, 5.0, 5.0, 2.0, 4.0, 3.0, 7.0, 0.0, 6.0, 6.0, 7.0, 4.0, 8.0, 1033.0, 4.0, 3.0, 3.0, 1.0, 0.0, 2.0, 5.0, 1.0, 3.0, 7.0, 8.0, 7.0, 0.0, 1.0, 6.0, 5.0, 8.0, 3.0, 6.0, 0.0, 0.0, 5.0, 3.0, 3.0, 2.0, 5.0, 1.0, 7.0, 5.0, 5465.0, 0.0, 0.0]
[5.0, 5.0, 6.0, 1.0, 3.0, 2.0, 8.0, 0.0, 8.0, 6.0, 2.0, 4.0, 1.0, 6.0, 4.0, 3.0, 5.0, 1.0, 0.0, 8.0, 5.0, 4.0, 6.0, 8.0, 5.0, 8.0, 5.0, 1.0, 0.0, 4.0, 0.0, 5.0, 1.0, 8.0, 4.0, 946.0, 3.0, 6.0, 8.0, 5.0, 5.0, 4.0, 8.0, 5.0, 2.0, 7.0, 1.0, 5.0, 2.0, 2.0, 1.0, 8.0, 7.0, 8.0, 6.0, 8.0, 3.0, 6.0, 4.0, 8.0, 2.0, 0.0, 8.0, 4.0, 3348.0, 0.0, 0.0]
[2.0, 5.0, 0.0, 4.0, 3.0, 0.0, 1.0, 4.0, 2.0, 1.0, 2.0, 6.0, 3.0, 0.0, 6.0, 4.0, 6.0, 3.0, 2.0, 4.0, 7.0, 3.0, 6.0, 2.0, 8.0, 1.0, 0.0, 4.0, 5.0, 7.0, 0.0, 5.0, 4.0, 4.0, 4.0, 5.0, 910.0, 6.0, 5.0, 0.0, 4.0, 0.0, 8.0, 6.0, 0.0, 4.0, 0.0, 2.0, 5.0, 7.0, 4.0, 4.0, 8.0, 4.0, 1.0, 0.0, 0.0, 7.0, 4.0, 0.0, 8.0, 1.0, 3.0, 6.0, 6587.0, 0.0, 0.0]
[8.0, 6.0, 5.0, 6.0, 1.0, 4.0, 2.0, 4.0, 4.0, 8.0, 6.0, 1.0, 5.0, 3.0, 6.0, 8.0, 5.0, 8.0, 2.0, 5.0, 0.0, 6.0, 2.0, 3.0, 4.0, 5.0, 5.0, 8.0, 3.0, 8.0, 2.0, 2.0, 8.0, 0.0, 6.0, 0.0, 8.0, 1045.0, 6.0, 5.0, 2.0, 4.0, 5.0, 3.0, 5.0, 1.0, 0.0, 4.0, 4.0, 4.0, 3.0, 4.0, 7.0, 3.0, 8.0, 0.0, 5.0, 1.0, 0.0, 3.0, 4.0, 4.0, 7.0, 8.0, 10797.0, 0.0, 0.0]
[5.0, 8.0, 3.0, 2.0, 8.0, 2.0, 8.0, 6.0, 0.0, 5.0, 3.0, 1.0, 4.0, 6.0, 0.0, 6.0, 2.0, 6.0, 0.0, 1.0, 3.0, 0.0, 6.0, 7.0, 2.0, 1.0, 2.0, 6.0, 5.0, 2.0, 8.0, 8.0, 6.0, 6.0, 4.0, 0.0, 3.0, 8.0, 751.0, 8.0, 2.0, 0.0, 6.0, 3.0, 8.0, 2.0, 4.0, 4.0, 0.0, 5.0, 6.0, 0.0, 7.0, 7.0, 3.0, 0.0, 8.0, 1.0, 0.0, 8.0, 2.0, 7.0, 0.0, 5.0, 2848.0, 0.0, 0.0]
[0.0, 5.0, 6.0, 1.0, 3.0, 2.0, 0.0, 2.0, 8.0, 6.0, 7.0, 2.0, 0.0, 1.0, 4.0, 6.0, 1.0, 6.0, 2.0, 3.0, 6.0, 1.0, 3.0, 8.0, 3.0, 2.0, 2.0, 8.0, 2.0, 2.0, 4.0, 3.0, 6.0, 7.0, 7.0, 2.0, 6.0, 3.0, 6.0, 706.0, 3.0, 2.0, 7.0, 2.0, 3.0, 5.0, 6.0, 4.0, 7.0, 8.0, 8.0, 6.0, 5.0, 4.0, 3.0, 1.0, 7.0, 6.0, 7.0, 0.0, 5.0, 8.0, 1.0, 0.0, 6212.0, 0.0, 0.0]
