[6.0, 6.0, 4.0, 4.0, 5.0, 8.0, 5.0, 7.0, 0.0, 2.0, 2092.0, 7.0, 5.0, 1.0, 3.0, 4.0, 3.0, 1.0, 2.0, 2.0, 4.0, 1.0, 0.0, 7.0, 2.0, 8.0, 3.0, 0.0, 3.0, 2.0, 3.0, 7.0, 2.0, 1.0, 4.0, 1.0, 8.0, 0.0, 1.0, 1.0, 8.0, 6.0, 5.0, 8.0, 7.0, 6.0, 8.0, 5.0, 1.0, 2.0, 7.0, 2.0, 5.0, 8.0, 7.0, 5.0, 0.0, 4.0, 8.0, 8.0, 4.0, 6.0, 8.0, 4.0, 2.0, 5.0, 0.0, 8.0, 0.0, 8.0, 4.0, 2.0, 3.0, 1.0, 2.0, 1.0, 8.0, 7.0, 7.0, 6.0, 3.0, 5.0, 7.0, 2.0, 6.0, 2.0, 8.0, 1.0, 2.0, 0.0, 0.0, 6.0, 7.0, 1.0, 5.0, 3.0, 0.0, 4.0, 4.0, 5.0, 8.0, 8.0, 8.0, 1.0, 1.0, 6.0, 2.0, 0.0, 8.0, 8.0, 5.0, 1.0, 8.0, 2.0, 8.0, 6.0, 6.0, 4.0, 4.0, 0.0, 7.0, 6.0, 0.0, 8.0, 8.0, 4.0, 8.0, 3.0, 11277.0, 0.0, 0.0]
[8.0, 6.0, 3.0, 6.0, 3.0, 0.0, 4.0, 2.0, 4.0, 5.0, 0.0, 2258.0, 4.0, 6.0, 6.0, 7.0, 5.0, 4.0, 6.0, 3.0, 6.0, 6.0, 7.0, 8.0, 2.0, 3.0, 5.0, 8.0, 6.0, 0.0, 7.0, 5.0, 4.0, 4.0, 0.0, 6.0, 8.0, 4.0, 6.0, 6.0, 0.0, 4.0, 8.0, 4.0, 3.0, 1.0, 3.0, 4.0, 8.0, 7.0, 1.0, 1.0, 1.0, 5.0, 7.0, 1.0, 5.0, 7.0, 7.0, 8.0, 2.0, 3.0, 2.0, 0.0, 0.0, 1.0, 6.0, 6.0, 7.0, 7.0, 3.0, 8.0, 1.0, 5.0, 0.0, 3.0, 3.0, 8.0, 5.0, 5.0, 6.0, 3.0, 6.0, 8.0, 8.0, 0.0, 3.0, 3.0, 7.0, 5.0, 0.0, 1.0, 2.0, 1.0, 1.0, 5.0, 6.0, 3.0, 7.0, 0.0, 4.0, 7.0, 7.0, 5.0, 8.0, 3.0, 6.0, 8.0, 6.0, 5.0, 6.0, 0.0, 1.0, 2.0, 8.0, 4.0, 1.0, 6.0, 2.0, 3.0, 7.0, 6.0, 2.0, 5.0, 8.0, 4.0, 0.0, 0.0, 20936.0, 0.0, 0.0]
[4.0, 5.0, 4.0, 1.0, 8.0, 3.0, 1.0, 1.0, 1.0, 8.0, 7.0, 5.0, 1813.0, 2.0, 7.0, 0.0, 3.0, 1.0, 0.0, 6.0, 5.0, 2.0, 4.0, 4.0, 5.0, 7.0, 2.0, 7.0, 7.0, 0.0, 5.0, 3.0, 1.0, 2.0, 6.0, 3.0, 0.0, 2.0, 3.0, 4.0, 0.0, 1.0, 5.0, 3.0, 5.0, 8.0, 6.0, 2.0, 6.0, 3.0, 3.0, 4.0, 6.0, 3.0, 8.0, 3.0, 0.0, 1.0, 3.0, 4.0, 7.0, 4.0, 5.0, 5.0, 2.0, 6.0, 7.0, 3.0, 6.0, 1.0, 8.0, 8.0, 7.0, 3.0, 3.0, 7.0, 2.0, 7.0, 7.0, 2.0, 7.0, 5.0, 7.0, 7.0, 7.0, 6.0, 0.0, 4.0, 0.0, 4.0, 7.0, 6.0, 7.0, 8.0, 1.0, 5.0, 0.0, 6.0, 6.0, 2.0, 2.0, 3.0, 8.0, 7.0, 4.0, 6.0, 2.0, 8.0, 6.0, 3.0, 3.0, 6.0, 3.0, 2.0, 6.0, 8.0, 4.0, 4.0, 2.0, 0.0, 0.0, 3.0, 8.0, 5.0, 2.0, 8.0, 8.0, 0.0, 11949.0, 0.0, 0.0]
[2.0, 2.0, 3.0, 2.0, 8.0, 0.0, 4.0, 0.0, 4.0, 6.0, 4.0, 5.0, 8.0, 1950.0, 3.0, 1.0, 5.0, 5.0, 5.0, 8.0, 2.0, 3.0, 6.0, 8.0, 4.0, 8.0, 0.0, 0.0, 2.0, 5.0, 6.0, 4.0, 0.0, 3.0, 3.0, 1.0, 5.0, 5.0, 7.0, 0.0, 7.0, 4.0, 7.0, 2.0, 4.0, 3.0, 8.0, 7.0, 4.0, 4.0, 8.0, 4.0, 8.0, 3.0, 0.0, 3.0, 6.0, 1.0, 2.0, 4.0, 8.0, 0.0, 6.0, 1.0, 3.0, 5.0, 5.0, 4.0, 4.0, 3.0, 2.0, 2.0, 7.0, 2.0, 0.0, 3.0, 4.0, 3.0, 8.0, 1.0, 5.0, 7.0, 5.0, 7.0, 4.0, 5.0, 2.0, 4.0, 7.0, 0.0, 0.0, 7.0, 3.0, 7.0, 5.0, 4.0, 3.0, 5.0, 5.0, 6.0, 8.0, 6.0, 7.0, 5.0, 3.0, 4.0, 5.0, 7.0, 8.0, 3.0, 2.0, 5.0, 2.0, 7.0, 8.0, 6.0, 5.0, 5.0, 1.0, 2.0, 4.0, 6.0, 7.0, 8.0, 3.0, 6.0, 6.0, 2.0, 16559.0, 0.0, 0.0]
[4.0, 0.0, 0.0, 0.0, 3.0, 7.0, 1.0, 6.0, 7.0, 1.0, 2.0, 2.0, 1.0, 7.0, 2099.0, 0.0, 7.0, 4.0, 6.0, 4.0, 8.0, 6.0, 5.0, 4.0, 3.0, 8.0, 4.0, 5.0, 2.0, 2.0, 8.0, 7.0, 8.0, 0.0, 2.0, 8.0, 4.0, 6.0, 7.0, 6.0, 5.0, 8.0, 8.0, 6.0, 2.0, 0.0, 0.0, 0.0, 4.0, 6.0, 5.0, 0.0, 0.0, 8.0, 8.0, 0.0, 8.0, 8.0, 5.0, 2.0, 4.0, 4.0, 0.0, 1.0, 3.0, 0.0, 4.0, 7.0, 3.0, 0.0, 5.0, 8.0, 6.0, 3.0, 4.0, 0.0, 2.0, 8.0, 7.0, 2.0, 3.0, 8.0, 8.0, 6.0, 4.0, 2.0, 2.0, 1.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 3.0, 1.0, 5.0, 0.0, 4.0, 2.0, 5.0, 7.0, 1.0, 3.0, 7.0, 6.0, 5.0, 2.0, 1.0, 6.0, 7.0, 6.0, 6.0, 8.0, 8.0, 6.0, 6.0, 8.0, 8.0, 0.0, 5.0, 8.0, 6.0, 3.0, 3.0, 8.0, 7.0, 5.0, 9109.0, 0.0, 0.0]
[5.0, 7.0, 2.0, 1.0, 3.0, 6.0, 4.0, 4.0, 1.0, 4.0, 1.0, 7.0, 6.0, 0.0, 1.0, 1312.0, 3.0, 5.0, 3.0, 2.0, 6.0, 6.0, 6.0, 0.0, 0.0, 3.0, 3.0, 2.0, 7.0, 1.0, 5.0, 0.0, 5.0, 8.0, 3.0, 1.0, 2.0, 3.0, 4.0, 8.0, 3.0, 7.0, 4.0, 8.0, 0.0, 1.0, 1.0, 5.0, 7.0, 7.0, 0.0, 6.0, 7.0, 8.0, 1.0, 4.0, 7.0, 8.0, 6.0, 3.0, 8.0, 2.0, 2.0, 6.0, 8.0, 4.0, 3.0, 1.0, 7.0, 7.0, 4.0, 1.0, 6.0, 4.0, 4.0, 6.0, 0.0, 2.0, 1.0, 6.0, 8.0, 2.0, 3.0, 3.0, 4.0, 3.0, 3.0, 1.0, 7.0, 4.0, 6.0, 0.0, 6.0, 0.0, 2.0, 1.0, 8.0, 3.0, 1.0, 3.0, 0.0, 2.0, 3.0, 7.0, 6.0, 7.0, 4.0, 7.0, 7.0, 3.0, 4.0, 8.0, 8.0, 6.0, 3.0, 1.0, 3.0, 2.0, 1.0, 8.0, 7.0, 0.0, 2.0, 4.0, 1.0, 4.0, 8.0, 0.0, 11879.0, 0.0, 0.0]
[3.0, 4.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 3.0, 7.0, 3.0, 1.0, 3.0, 6.0, 3.0, 1923.0, 2.0, 5.0, 1.0, 8.0, 6.0, 4.0, 4.0, 5.0, 2.0, 8.0, 3.0, 7.0, 8.0, 2.0, 7.0, 6.0, 1.0, 8.0, 1.0, 8.0, 8.0, 3.0, 1.0, 0.0, 2.0, 8.0, 7.0, 2.0, 7.0, 8.0, 2.0, 3.0, 6.0, 7.0, 5.0, 4.0, 8.0, 4.0, 2.0, 5.0, 0.0, 6.0, 0.0, 6.0, 8.0, 0.0, 7.0, 6.0, 8.0, 6.0, 4.0, 2.0, 0.0, 1.0, 0.0, 6.0, 0.0, 4.0, 3.0, 6.0, 3.0, 0.0, 4.0, 7.0, 3.0, 3.0, 2.0, 2.0, 3.0, 1.0, 7.0, 7.0, 4.0, 7.0, 2.0, 5.0, 6.0, 3.0, 1.0, 1.0, 4.0, 6.0, 1.0, 0.0, 0.0, 1.0, 1.0, 6.0, 2.0, 0.0, 8.0, 1.0, 0.0, 4.0, 1.0, 1.0, 8.0, 8.0, 0.0, 7.0, 1.0, 3.0, 6.0, 4.0, 4.0, 0.0, 3.0, 2.0, 1.0, 8.0, 5.0, 4687.0, 0.0, 0.0]
[0.0, 7.0, 7.0, 7.0, 1.0, 3.0, 0.0, 3.0, 8.0, 3.0, 4.0, 6.0, 5.0, 0.0, 8.0, 0.0, 6.0, 2189.0, 8.0, 5.0, 4.0, 2.0, 5.0, 2.0, 5.0, 8.0, 8.0, 0.0, 4.0, 0.0, 2.0, 5.0, 1.0, 8.0, 2.0, 8.0, 7.0, 0.0, 4.0, 0.0, 7.0, 3.0, 6.0, 6.0, 5.0, 2.0, 0.0, 8.0, 4.0, 6.0, 2.0, 7.0, 6.0, 4.0, 3.0, 1.0, 0.0, 5.0, 3.0, 4.0, 5.0, 0.0, 2.0, 3.0, 3.0, 6.0, 4.0, 3.0, 2.0, 2.0, 1.0, 4.0, 1.0, 1.0, 0.0, 8.0, 6.0, 0.0, 1.0, 4.0, 1.0, 6.0, 3.0, 7.0, 5.0, 5.0, 2.0, 0.0, 5.0, 5.0, 5.0, 1.0, 5.0, 6.0, 6.0, 0.0, 0.0, 6.0, 0.0, 0.0, 7.0, 2.0, 1.0, 1.0, 6.0, 3.0, 1.0, 8.0, 3.0, 6.0, 3.0, 5.0, 5.0, 2.0, 5.0, 0.0, 5.0, 7.0, 8.0, 8.0, 3.0, 7.0, 0.0, 4.0, 2.0, 0.0, 6.0, 7.0, 4797.0, 0.0, 0.0]
[3.0, 2.0, 1.0, 4.0, 2.0, 6.0, 2.0, 8.0, 4.0, 0.0, 7.0, 7.0, 0.0, 7.0, 4.0, 3.0, 0.0, 7.0, 2018.0, 7.0, 2.0, 6.0, 6.0, 6.0, 1.0, 6.0, 3.0, 4.0, 3.0, 1.0, 2.0, 0.0, 1.0, 5.0, 6.0, 6.0, 3.0, 1.0, 5.0, 4.0, 1.0, 1.0, 8.0, 8.0, 1.0, 2.0, 1.0, 3.0, 1.0, 1.0, 0.0, 6.0, 2.0, 1.0, 5.0, 3.0, 1.0, 3.0, 8.0, 1.0, 1.0, 6.0, 2.0, 0.0, 0.0, 4.0, 6.0, 3.0, 2.0, 1.0, 2.0, 1.0, 2.0, 6.0, 4.0, 2.0, 2.0, 2.0, 3.0, 7.0, 6.0, 0.0, 5.0, 8.0, 8.0, 4.0, 0.0, 1.0, 4.0, 5.0, 8.0, 7.0, 0.0, 8.0, 4.0, 4.0, 8.0, 0.0, 1.0, 5.0, 2.0, 4.0, 8.0, 5.0, 8.0, 0.0, 4.0, 6.0, 2.0, 6.0, 8.0, 7.0, 8.0, 7.0, 4.0, 3.0, 7.0, 5.0, 5.0, 6.0, 5.0, 7.0, 8.0, 7.0, 1.0, 0.0, 6.0, 8.0, 18788.0, 0.0, 0.0]
[2.0, 0.0, 2.0, 2.0, 4.0, 5.0, 8.0, 0.0, 8.0, 1.0, 6.0, 4.0, 5.0, 5.0, 2.0, 5.0, 2.0, 2.0, 3.0, 1828.0, 0.0, 6.0, 5.0, 8.0, 0.0, 6.0, 2.0, 4.0, 4.0, 2.0, 8.0, 3.0, 7.0, 7.0, 5.0, 4.0, 3.0, 2.0, 6.0, 7.0, 7.0, 8.0, 1.0, 2.0, 4.0, 3.0, 3.0, 4.0, 8.0, 8.0, 7.0, 1.0, 0.0, 2.0, 2.0, 0.0, 2.0, 6.0, 1.0, 3.0, 6.0, 2.0, 4.0, 4.0, 7.0, 8.0, 5.0, 2.0, 0.0, 4.0, 8.0, 6.0, 6.0, 3.0, 0.0, 8.0, 4.0, 3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 6.0, 4.0, 5.0, 0.0, 1.0, 7.0, 8.0, 6.0, 6.0, 0.0, 8.0, 8.0, 1.0, 7.0, 5.0, 4.0, 1.0, 5.0, 3.0, 3.0, 7.0, 7.0, 5.0, 2.0, 4.0, 7.0, 7.0, 2.0, 8.0, 1.0, 2.0, 7.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 7.0, 6.0, 4.0, 6.0, 3.0, 5.0, 3.0, 8215.0, 0.0, 0.0]
